Date,ret
20200728  16:30:00,1.2796705597957039
20200728  16:40:00,1.2793416561843205
20200728  16:50:00,1.2809202265478399
20200728  17:00:00,1.2789342516122741
20200728  17:10:00,1.282211337260246
20200728  17:20:00,1.2816352201162298
20200728  17:30:00,1.2823810522672705
20200728  17:40:00,1.2840392932184128
20200728  17:50:00,1.2849510826075312
20200728  18:00:00,1.2851092073039898
20200728  18:10:00,1.2829503731946827
20200728  18:20:00,1.2829050132282995
20200728  18:30:00,1.28407058445053
20200728  18:40:00,1.2843974482555882
20200728  18:50:00,1.284816945355706
20200728  19:00:00,1.286215323656338
20200728  19:10:00,1.2852888407979721
20200728  19:20:00,1.2865891942719145
20200728  19:30:00,1.287110836437761
20200728  19:40:00,1.2873404555411718
20200728  19:50:00,1.2880006150020429
20200728  20:00:00,1.288695522514287
20200728  20:10:00,1.2884913935397386
20200728  20:20:00,1.285987628874454
20200728  20:30:00,1.2864329610541587
20200728  20:40:00,1.2850887357666585
20200728  20:50:00,1.2850981588246675
20200728  21:00:00,1.2837123214513297
20200728  21:10:00,1.2834090078975038
20200728  21:20:00,1.2827111783493397
20200728  21:30:00,1.2822531193745628
20200728  21:40:00,1.2813355623576
20200728  21:50:00,1.2778369105581449
20200729  15:30:00,1.2862042468275565
20200729  15:40:00,1.2890263192907387
20200729  15:50:00,1.2882463245691302
20200729  16:00:00,1.2892515759396415
20200729  16:10:00,1.289863829763567
20200729  16:20:00,1.2882324598032706
20200729  16:30:00,1.2876279100165442
20200729  16:40:00,1.2874376534814993
20200729  16:50:00,1.2890248533788797
20200729  17:00:00,1.2888755206925693
20200729  17:10:00,1.2886159965567696
20200729  17:20:00,1.2898847248246335
20200729  17:30:00,1.2898103871147184
20200729  17:40:00,1.290042132865066
20200729  17:50:00,1.2915444706251693
20200729  18:00:00,1.2912762619047704
20200729  18:10:00,1.2914041716436422
20200729  18:20:00,1.2920472406206605
20200729  18:30:00,1.2929280076629308
20200729  18:40:00,1.2942122301793197
20200729  18:50:00,1.2933459418655493
20200729  19:00:00,1.2934485255845791
20200729  19:10:00,1.293834515767257
20200729  19:20:00,1.294753148046091
20200729  19:30:00,1.2958342221181447
20200729  19:40:00,1.2961461231956932
20200729  19:50:00,1.2956904088655563
20200729  20:00:00,1.295997594482458
20200729  20:10:00,1.297426524044751
20200729  20:20:00,1.2981178921069352
20200729  20:30:00,1.3013148790775266
20200729  20:40:00,1.3036042218647301
20200729  20:50:00,1.3013687514043082
20200729  21:00:00,1.2997586460776904
20200729  21:10:00,1.3023920164866045
20200729  21:20:00,1.3039708174737517
20200729  21:30:00,1.3055435839826341
20200729  21:40:00,1.3047331812505898
20200729  21:50:00,1.3041932894853439
20200730  15:30:00,1.2902404472316455
20200730  15:40:00,1.2908854977493587
20200730  15:50:00,1.2823248508489622
20200730  16:00:00,1.2847004769749857
20200730  16:10:00,1.2823031873072641
20200730  16:20:00,1.2804479258224624
20200730  16:30:00,1.2840415466193273
20200730  16:40:00,1.282479923215938
20200730  16:50:00,1.2850372012876827
20200730  17:00:00,1.288775894515549
20200730  17:10:00,1.2919517006161194
20200730  17:20:00,1.2924228324042955
20200730  17:30:00,1.2941574466802528
20200730  17:40:00,1.2942009770688272
20200730  17:50:00,1.2938760728374525
20200730  18:00:00,1.2921176621875365
20200730  18:10:00,1.2967348494957702
20200730  18:20:00,1.2960085957885272
20200730  18:30:00,1.2962625177616183
20200730  18:40:00,1.295404087914788
20200730  18:50:00,1.2953902676919282
20200730  19:00:00,1.296807002535237
20200730  19:10:00,1.2979882852325344
20200730  19:20:00,1.2952533639587636
20200730  19:30:00,1.294006243290254
20200730  19:40:00,1.2951813035449744
20200730  19:50:00,1.295978583498349
20200730  20:00:00,1.295856413228465
20200730  20:10:00,1.2960418253681323
20200730  20:20:00,1.2957166060900984
20200730  20:30:00,1.2968623992887387
20200730  20:40:00,1.2974141685460234
20200730  20:50:00,1.2969575636917434
20200730  21:00:00,1.2953518774194377
20200730  21:10:00,1.2967688255996024
20200730  21:20:00,1.2970197545404965
20200730  21:30:00,1.2967791928881145
20200730  21:40:00,1.2978023523227682
20200730  21:50:00,1.297852211520819
20200731  15:30:00,1.296465952786621
20200731  15:40:00,1.297957922723078
20200731  15:50:00,1.2980823099657561
20200731  16:00:00,1.2967937785083732
20200731  16:10:00,1.2867140236053447
20200731  16:20:00,1.2859387662373536
20200731  16:30:00,1.2865231315333183
20200731  16:40:00,1.2830217323412936
20200731  16:50:00,1.2829304000813249
20200731  17:00:00,1.2824757714537884
20200731  17:10:00,1.2856100575607665
20200731  17:20:00,1.2850687997313284
20200731  17:30:00,1.2810264054379847
20200731  17:40:00,1.283114884600852
20200731  17:50:00,1.2801850605131777
20200731  18:00:00,1.2769752340935026
20200731  18:10:00,1.276122545864009
20200731  18:20:00,1.2795311378940046
20200731  18:30:00,1.2750077833250855
20200731  18:40:00,1.2729392005886146
20200731  18:50:00,1.2714910953264158
20200731  19:00:00,1.275465660652993
20200731  19:10:00,1.2765558202646854
20200731  19:20:00,1.2777477146262297
20200731  19:30:00,1.2768852237693784
20200731  19:40:00,1.27808192815634
20200731  19:50:00,1.2788014127291107
20200731  20:00:00,1.2780938103536585
20200731  20:10:00,1.2782591009521338
20200731  20:20:00,1.2789791838544777
20200731  20:30:00,1.27917510810499
20200731  20:40:00,1.2807833952866223
20200731  20:50:00,1.2811969644831869
20200731  21:00:00,1.2821701119689923
20200731  21:10:00,1.2826973198751122
20200731  21:20:00,1.2821358798796076
20200731  21:30:00,1.2828528485598456
20200731  21:40:00,1.2841575908585587
20200731  21:50:00,1.2882603782576696
20200803  15:30:00,1.2918024488125517
20200803  15:40:00,1.2960470734638285
20200803  15:50:00,1.299074273965261
20200803  16:00:00,1.3008978161238836
20200803  16:10:00,1.30045148963267
20200803  16:20:00,1.300308178051035
20200803  16:30:00,1.2992873719640115
20200803  16:40:00,1.2971159928383666
20200803  16:50:00,1.2950874995092287
20200803  17:00:00,1.2981000261648106
20200803  17:10:00,1.298833214647112
20200803  17:20:00,1.2998415540071067
20200803  17:30:00,1.3029662865018186
20200803  17:40:00,1.3040900738788155
20200803  17:50:00,1.3050685869065826
20200803  18:00:00,1.3038565240122872
20200803  18:10:00,1.303792551715514
20200803  18:20:00,1.3025972922239117
20200803  18:30:00,1.3033681007475917
20200803  18:40:00,1.3041195018041374
20200803  18:50:00,1.3045238551490246
20200803  19:00:00,1.3042832425175355
20200803  19:10:00,1.3034884656111627
20200803  19:20:00,1.3051290357079568
20200803  19:30:00,1.305720137398537
20200803  19:40:00,1.3056141508378682
20200803  19:50:00,1.3057909540627415
20200803  20:00:00,1.3059307450813016
20200803  20:10:00,1.307781080991184
20200803  20:20:00,1.3083548050511407
20200803  20:30:00,1.3090161673642147
20200803  20:40:00,1.3096693816321394
20200803  20:50:00,1.3096367631118835
20200803  21:00:00,1.308706383481591
20200803  21:10:00,1.3074370881115196
20200803  21:20:00,1.3081004456392806
20200803  21:30:00,1.3083187214801475
20200803  21:40:00,1.308034617302186
20200803  21:50:00,1.3102742983148596
20200804  15:30:00,1.3179350998666224
20200804  15:40:00,1.3187373680362369
20200804  15:50:00,1.3174522415966194
20200804  16:00:00,1.3182933938952237
20200804  16:10:00,1.317973726509994
20200804  16:20:00,1.3141733743296453
20200804  16:30:00,1.3091092312215398
20200804  16:40:00,1.3112204097633537
20200804  16:50:00,1.3119426666651532
20200804  17:00:00,1.3135149857529915
20200804  17:10:00,1.3166751587886654
20200804  17:20:00,1.318349648990552
20200804  17:30:00,1.3178573122161892
20200804  17:40:00,1.316592331425951
20200804  17:50:00,1.3137485376986986
20200804  18:00:00,1.311500644107216
20200804  18:10:00,1.310687873401165
20200804  18:20:00,1.31314202557027
20200804  18:30:00,1.31381380694789
20200804  18:40:00,1.312662994256913
20200804  18:50:00,1.3145040918341806
20200804  19:00:00,1.3149324744407578
20200804  19:10:00,1.3148426620527929
20200804  19:20:00,1.3147383889783766
20200804  19:30:00,1.3163651544831403
20200804  19:40:00,1.317378196243337
20200804  19:50:00,1.3180572294493804
20200804  20:00:00,1.3196195932482726
20200804  20:10:00,1.3198322517556211
20200804  20:20:00,1.318012282707869
20200804  20:30:00,1.3132851414523303
20200804  20:40:00,1.3176121663333165
20200804  20:50:00,1.3215064971234762
20200804  21:00:00,1.3218913750837038
20200804  21:10:00,1.322321961358808
20200804  21:20:00,1.3274903660521593
20200804  21:30:00,1.3305764396096638
20200804  21:40:00,1.3309904542643256
20200804  21:50:00,1.3339882096000795
20200805  15:30:00,1.337136910301939
20200805  15:40:00,1.333622400272336
20200805  15:50:00,1.3311880507418672
20200805  16:00:00,1.330991587971187
20200805  16:10:00,1.3302455334154024
20200805  16:20:00,1.3310379943805268
20200805  16:30:00,1.3289834435874386
20200805  16:40:00,1.32818937573822
20200805  16:50:00,1.3262780998328738
20200805  17:00:00,1.3270445730020899
20200805  17:10:00,1.3270503092221138
20200805  17:20:00,1.3239766118041612
20200805  17:30:00,1.3231390336205606
20200805  17:40:00,1.321744960673306
20200805  17:50:00,1.3204773129113396
20200805  18:00:00,1.3206404901950812
20200805  18:10:00,1.321928559515694
20200805  18:20:00,1.3208771142958882
20200805  18:30:00,1.3224819243688437
20200805  18:40:00,1.3216026503021863
20200805  18:50:00,1.3207991695894843
20200805  19:00:00,1.3212896327552197
20200805  19:10:00,1.322422541362148
20200805  19:20:00,1.3221931638660347
20200805  19:30:00,1.3223419948558717
20200805  19:40:00,1.3228462987132434
20200805  19:50:00,1.3218418531428915
20200805  20:00:00,1.3245641757578361
20200805  20:10:00,1.3270988061437512
20200805  20:20:00,1.3267044044597884
20200805  20:30:00,1.3260033334558852
20200805  20:40:00,1.3254951220778686
20200805  20:50:00,1.3262634442228272
20200805  21:00:00,1.327579212484704
20200805  21:10:00,1.3281204641364344
20200805  21:20:00,1.3294724471321957
20200805  21:30:00,1.3311920337500809
20200805  21:40:00,1.3290264063178718
20200805  21:50:00,1.3307907315414393
20200806  15:30:00,1.3264842911138468
20200806  15:40:00,1.3283303173547063
20200806  15:50:00,1.3313077798808874
20200806  16:00:00,1.3292394027779828
20200806  16:10:00,1.331708029340668
20200806  16:20:00,1.3344321535195396
20200806  16:30:00,1.3314270966972788
20200806  16:40:00,1.3276128456957539
20200806  16:50:00,1.3301452288073288
20200806  17:00:00,1.3299751766165773
20200806  17:10:00,1.3293256450517295
20200806  17:20:00,1.328068492970738
20200806  17:30:00,1.3274372400792922
20200806  17:40:00,1.3261389758354922
20200806  17:50:00,1.328605771128789
20200806  18:00:00,1.329520105697753
20200806  18:10:00,1.3291307137173773
20200806  18:20:00,1.3314893236799408
20200806  18:30:00,1.3323314853302777
20200806  18:40:00,1.332108518971903
20200806  18:50:00,1.33276466469467
20200806  19:00:00,1.3323553852095973
20200806  19:10:00,1.3307979616480978
20200806  19:20:00,1.3296644600941074
20200806  19:30:00,1.3288466748645267
20200806  19:40:00,1.3295767667663039
20200806  19:50:00,1.329704346158308
20200806  20:00:00,1.3314569992903966
20200806  20:10:00,1.3327011353282907
20200806  20:20:00,1.3333111939178526
20200806  20:30:00,1.3343653728040026
20200806  20:40:00,1.3358150692540236
20200806  20:50:00,1.3365208643736322
20200806  21:00:00,1.3358666920804008
20200806  21:10:00,1.336433509092055
20200806  21:20:00,1.3354407331411478
20200806  21:30:00,1.3352333896444302
20200806  21:40:00,1.3343624392313476
20200806  21:50:00,1.3348903154425982
20200807  15:30:00,1.3417255537782473
20200807  15:40:00,1.3449042962161415
20200807  15:50:00,1.3475392078127302
20200807  16:00:00,1.3487067608800798
20200807  16:10:00,1.3517951915338802
20200807  16:20:00,1.3535231146827382
20200807  16:30:00,1.3569573771404058
20200807  16:40:00,1.3569976324270947
20200807  16:50:00,1.3555040222748385
20200807  17:00:00,1.361382054046197
20200807  17:10:00,1.3575759507622174
20200807  17:20:00,1.358070138670221
20200807  17:30:00,1.3580135406069183
20200807  17:40:00,1.3580268277641583
20200807  17:50:00,1.3557159112676807
20200807  18:00:00,1.356180572312771
20200807  18:10:00,1.3576575593489593
20200807  18:20:00,1.3589404658772353
20200807  18:30:00,1.357951091636449
20200807  18:40:00,1.3590445606056443
20200807  18:50:00,1.3582490703456782
20200807  19:00:00,1.3542407606332032
20200807  19:10:00,1.3544262500721742
20200807  19:20:00,1.3537115164543498
20200807  19:30:00,1.3548170937731465
20200807  19:40:00,1.354875061425176
20200807  19:50:00,1.3532440529678926
20200807  20:00:00,1.3510016066351491
20200807  20:10:00,1.3518194485927542
20200807  20:20:00,1.3491879017491286
20200807  20:30:00,1.3498687162471048
20200807  20:40:00,1.3517150759059136
20200807  20:50:00,1.3539399331840534
20200807  21:00:00,1.3552142515626142
20200807  21:10:00,1.3553383316465304
20200807  21:20:00,1.3569838690276723
20200807  21:30:00,1.3592665845353604
20200807  21:40:00,1.3615801980402478
20200807  21:50:00,1.363152385864328
20200810  15:30:00,1.3756048946747168
20200810  15:40:00,1.3806176993154868
20200810  15:50:00,1.3787028859602513
20200810  16:00:00,1.3773117415170002
20200810  16:10:00,1.381686732569381
20200810  16:20:00,1.3842263811279618
20200810  16:30:00,1.3834817210534471
20200810  16:40:00,1.3810461917233083
20200810  16:50:00,1.3762583346102129
20200810  17:00:00,1.378963182582796
20200810  17:10:00,1.3801804953933139
20200810  17:20:00,1.381533954051429
20200810  17:30:00,1.3836077675233989
20200810  17:40:00,1.3839445128914882
20200810  17:50:00,1.383913064952585
20200810  18:00:00,1.3835526025291573
20200810  18:10:00,1.3847106060627994
20200810  18:20:00,1.3854510406005165
20200810  18:30:00,1.38539200526526
20200810  18:40:00,1.386941186610882
20200810  18:50:00,1.3879326585876273
20200810  19:00:00,1.387599367644191
20200810  19:10:00,1.3872964631274705
20200810  19:20:00,1.3888593259951918
20200810  19:30:00,1.3911671523753848
20200810  19:40:00,1.3892260630236357
20200810  19:50:00,1.3905805349680114
20200810  20:00:00,1.3907529668518617
20200810  20:10:00,1.3910658570501069
20200810  20:20:00,1.3921043720377984
20200810  20:30:00,1.3924564156857586
20200810  20:40:00,1.3908382065836504
20200810  20:50:00,1.3921124426258644
20200810  21:00:00,1.3941194734120528
20200810  21:10:00,1.3927274071032816
20200810  21:20:00,1.39225947176497
20200810  21:30:00,1.3922227038329082
20200810  21:40:00,1.3896870984028311
20200810  21:50:00,1.3901135441817665
20200811  15:30:00,1.401075382296489
20200811  15:40:00,1.399626602805256
20200811  15:50:00,1.3947693882362744
20200811  16:00:00,1.392720444846277
20200811  16:10:00,1.3944382862960218
20200811  16:20:00,1.3913341061127293
20200811  16:30:00,1.3922492366508636
20200811  16:40:00,1.3909063337022813
20200811  16:50:00,1.3929574149939266
20200811  17:00:00,1.3947472310791835
20200811  17:10:00,1.3960764541841237
20200811  17:20:00,1.3959837835564275
20200811  17:30:00,1.3981213395848413
20200811  17:40:00,1.3979011897388283
20200811  17:50:00,1.3991277082989382
20200811  18:00:00,1.3984318837884426
20200811  18:10:00,1.3982442516284441
20200811  18:20:00,1.3984654377135672
20200811  18:30:00,1.398170944998367
20200811  18:40:00,1.3979907742775652
20200811  18:50:00,1.397761844052878
20200811  19:00:00,1.3979182332434335
20200811  19:10:00,1.3990740394299508
20200811  19:20:00,1.4000364783253132
20200811  19:30:00,1.3987739894585731
20200811  19:40:00,1.3994947769096224
20200811  19:50:00,1.4001482481381564
20200811  20:00:00,1.3996986178226998
20200811  20:10:00,1.3981989843115126
20200811  20:20:00,1.3946129613527665
20200811  20:30:00,1.3943681686426646
20200811  20:40:00,1.3929972192237325
20200811  20:50:00,1.3949761966659542
20200811  21:00:00,1.3927319919483032
20200811  21:10:00,1.382729664433166
20200811  21:20:00,1.3849155503361021
20200811  21:30:00,1.3797372433721589
20200811  21:40:00,1.374646316754016
20200811  21:50:00,1.3748768130732407
20200812  15:30:00,1.3829371370039603
20200812  15:40:00,1.3864711039364335
20200812  15:50:00,1.384001878190082
20200812  16:00:00,1.3865277746622209
20200812  16:10:00,1.389051476272915
20200812  16:20:00,1.3916561884504082
20200812  16:30:00,1.392604643930278
20200812  16:40:00,1.3922537297079232
20200812  16:50:00,1.3948916424068067
20200812  17:00:00,1.392043449710188
20200812  17:10:00,1.3889284442383933
20200812  17:20:00,1.3906992187532001
20200812  17:30:00,1.3917586015147723
20200812  17:40:00,1.3899659458780156
20200812  17:50:00,1.3876248118563568
20200812  18:00:00,1.3885438923023543
20200812  18:10:00,1.3876435743183242
20200812  18:20:00,1.3900124428754808
20200812  18:30:00,1.3898294319459197
20200812  18:40:00,1.3881580731628926
20200812  18:50:00,1.385248783359135
20200812  19:00:00,1.3820860839099895
20200812  19:10:00,1.3811452634857728
20200812  19:20:00,1.378623375723091
20200812  19:30:00,1.3819387286159532
20200812  19:40:00,1.3831048038301879
20200812  19:50:00,1.385168495719543
20200812  20:00:00,1.3856070957175486
20200812  20:10:00,1.3851076309526593
20200812  20:20:00,1.3853706276481423
20200812  20:30:00,1.3850883609165594
20200812  20:40:00,1.3875508861278003
20200812  20:50:00,1.3880821369358596
20200812  21:00:00,1.3872770598063542
20200812  21:10:00,1.3886313257325793
20200812  21:20:00,1.3881969893614503
20200812  21:30:00,1.386035903883698
20200812  21:40:00,1.3856782025915106
20200812  21:50:00,1.386302382250279
20200813  15:30:00,1.384540801332467
20200813  15:40:00,1.3869615025649842
20200813  15:50:00,1.390272495019419
20200813  16:00:00,1.391419517167146
20200813  16:10:00,1.3922361145293565
20200813  16:20:00,1.3916038119681402
20200813  16:30:00,1.3894725316205647
20200813  16:40:00,1.390528300237588
20200813  16:50:00,1.392020274178828
20200813  17:00:00,1.391600798863108
20200813  17:10:00,1.3899155655889148
20200813  17:20:00,1.3879532060183235
20200813  17:30:00,1.3883223819240686
20200813  17:40:00,1.390469613447159
20200813  17:50:00,1.3915486437913969
20200813  18:00:00,1.3899388641995154
20200813  18:10:00,1.3897594388184122
20200813  18:20:00,1.388498000670757
20200813  18:30:00,1.389554426032904
20200813  18:40:00,1.389537590449973
20200813  18:50:00,1.3914946005279996
20200813  19:00:00,1.3897234181282005
20200813  19:10:00,1.3895950694791972
20200813  19:20:00,1.3887817183927476
20200813  19:30:00,1.386488462542629
20200813  19:40:00,1.3902989918639466
20200813  19:50:00,1.3908157731166313
20200813  20:00:00,1.3914644033113395
20200813  20:10:00,1.3859342912418
20200813  20:20:00,1.3856092962188602
20200813  20:30:00,1.3825273147363146
20200813  20:40:00,1.3835112786918102
20200813  20:50:00,1.3810681804473
20200813  21:00:00,1.3805991300024236
20200813  21:10:00,1.3824536134937748
20200813  21:20:00,1.3864559139797565
20200813  21:30:00,1.3858403057105475
20200813  21:40:00,1.385816652233117
20200813  21:50:00,1.3874937999301706
20200814  15:30:00,1.3774643015212227
20200814  15:40:00,1.3755891318033506
20200814  15:50:00,1.3760668340587627
20200814  16:00:00,1.3769151393676675
20200814  16:10:00,1.373695199907166
20200814  16:20:00,1.37332979008939
20200814  16:30:00,1.376032964922318
20200814  16:40:00,1.3752479309373624
20200814  16:50:00,1.3754986712582378
20200814  17:00:00,1.3756603159751737
20200814  17:10:00,1.3748394247183398
20200814  17:20:00,1.3746384819944784
20200814  17:30:00,1.373153370959464
20200814  17:40:00,1.3749030922443661
20200814  17:50:00,1.3742583129776313
20200814  18:00:00,1.3753651459833791
20200814  18:10:00,1.3756516424823964
20200814  18:20:00,1.3743208893465821
20200814  18:30:00,1.3746163648574459
20200814  18:40:00,1.3728096178024125
20200814  18:50:00,1.3734962394092276
20200814  19:00:00,1.373214189468176
20200814  19:10:00,1.3737282290606707
20200814  19:20:00,1.3733606174206447
20200814  19:30:00,1.3743121205242788
20200814  19:40:00,1.374090975062206
20200814  19:50:00,1.3744005273348165
20200814  20:00:00,1.37479268579622
20200814  20:10:00,1.3739402819363389
20200814  20:20:00,1.3735059943036245
20200814  20:30:00,1.3728410902045312
20200814  20:40:00,1.3712437494872096
20200814  20:50:00,1.3710433392747206
20200814  21:00:00,1.3703816635141135
20200814  21:10:00,1.369147065820302
20200814  21:20:00,1.3697609971413909
20200814  21:30:00,1.3700179456439041
20200814  21:40:00,1.370953563189809
20200814  21:50:00,1.373900652040418
20200817  15:30:00,1.378530852715913
20200817  15:40:00,1.3811177891012247
20200817  15:50:00,1.3788739590832846
20200817  16:00:00,1.3745848898998632
20200817  16:10:00,1.3741140569421495
20200817  16:20:00,1.3749996536899467
20200817  16:30:00,1.3730224363960466
20200817  16:40:00,1.3726696945787045
20200817  16:50:00,1.3735564800735955
20200817  17:00:00,1.3756637966973113
20200817  17:10:00,1.3755417695699215
20200817  17:20:00,1.3765848468468675
20200817  17:30:00,1.375072377982339
20200817  17:40:00,1.373988508661763
20200817  17:50:00,1.3738326175046458
20200817  18:00:00,1.3732356285041998
20200817  18:10:00,1.375470555212605
20200817  18:20:00,1.3747750325825279
20200817  18:30:00,1.3765811804076333
20200817  18:40:00,1.3772570761572667
20200817  18:50:00,1.377587566912119
20200817  19:00:00,1.376513889834439
20200817  19:10:00,1.376485468561052
20200817  19:20:00,1.3761586610443657
20200817  19:30:00,1.3745299284260761
20200817  19:40:00,1.3744093122217846
20200817  19:50:00,1.37481917452907
20200817  20:00:00,1.3744614333767364
20200817  20:10:00,1.3760549528682515
20200817  20:20:00,1.3749994708328255
20200817  20:30:00,1.374260893357589
20200817  20:40:00,1.3732960755680514
20200817  20:50:00,1.3735527777681258
20200817  21:00:00,1.3734057855305408
20200817  21:10:00,1.3722970048125736
20200817  21:20:00,1.3724650817420734
20200817  21:30:00,1.3747008035900457
20200817  21:40:00,1.3741207110040012
20200817  21:50:00,1.3736948243453577
20200818  15:30:00,1.3787551735030101
20200818  15:40:00,1.3781688865501398
20200818  15:50:00,1.3768060712116386
20200818  16:00:00,1.3723511607655254
20200818  16:10:00,1.374008699207622
20200818  16:20:00,1.3698149621309057
20200818  16:30:00,1.3678871040472194
20200818  16:40:00,1.3684029046422375
20200818  16:50:00,1.3689461599097612
20200818  17:00:00,1.371101703432854
20200818  17:10:00,1.3706977033230776
20200818  17:20:00,1.3747131304713385
20200818  17:30:00,1.3746900718827713
20200818  17:40:00,1.3733929369076705
20200818  17:50:00,1.3748315157891515
20200818  18:00:00,1.3729605485469794
20200818  18:10:00,1.373664411440005
20200818  18:20:00,1.374363464508255
20200818  18:30:00,1.3746133819951953
20200818  18:40:00,1.3753499039686516
20200818  18:50:00,1.3755969324049901
20200818  19:00:00,1.374808111899723
20200818  19:10:00,1.3741572642690023
20200818  19:20:00,1.37387600813127
20200818  19:30:00,1.3735253883100567
20200818  19:40:00,1.373599507791082
20200818  19:50:00,1.3739841674655848
20200818  20:00:00,1.3745298832344994
20200818  20:10:00,1.3749971305774065
20200818  20:20:00,1.374122498424611
20200818  20:30:00,1.3755733899076257
20200818  20:40:00,1.3746393333826041
20200818  20:50:00,1.3737667944043326
20200818  21:00:00,1.3741654629923672
20200818  21:10:00,1.3744136818217985
20200818  21:20:00,1.3736905810787805
20200818  21:30:00,1.3734249281939341
20200818  21:40:00,1.373401161436019
20200818  21:50:00,1.3741747446400177
20200819  15:30:00,1.3727746050255396
20200819  15:40:00,1.375035821392261
20200819  15:50:00,1.3754233475903044
20200819  16:00:00,1.374568680688308
20200819  16:10:00,1.3743599224951817
20200819  16:20:00,1.3756832590945742
20200819  16:30:00,1.3766342122553035
20200819  16:40:00,1.3770144974724046
20200819  16:50:00,1.376605055064802
20200819  17:00:00,1.3775773412426062
20200819  17:10:00,1.3765606658575598
20200819  17:20:00,1.3786915078830269
20200819  17:30:00,1.3806599824816812
20200819  17:40:00,1.3813913869559193
20200819  17:50:00,1.380992313890033
20200819  18:00:00,1.3796257828414336
20200819  18:10:00,1.3785175341745393
20200819  18:20:00,1.3800629696871138
20200819  18:30:00,1.380013285052544
20200819  18:40:00,1.3782821430613497
20200819  18:50:00,1.3782824329845202
20200819  19:00:00,1.377813214827286
20200819  19:10:00,1.379221657867387
20200819  19:20:00,1.3778739671447593
20200819  19:30:00,1.3770816290383556
20200819  19:40:00,1.3770285477491053
20200819  19:50:00,1.377880854662986
20200819  20:00:00,1.3761923208906128
20200819  20:10:00,1.3746046035372446
20200819  20:20:00,1.3750029408183142
20200819  20:30:00,1.3738620058001831
20200819  20:40:00,1.3748713226118716
20200819  20:50:00,1.375878769418811
20200819  21:00:00,1.3769294905078016
20200819  21:10:00,1.3764681121435836
20200819  21:20:00,1.3744466412630127
20200819  21:30:00,1.374228220691511
20200819  21:40:00,1.3700900659192432
20200819  21:50:00,1.3725382197387355
20200820  15:30:00,1.3518647655402558
20200820  15:40:00,1.3516720199695569
20200820  15:50:00,1.3528563223904655
20200820  16:00:00,1.3560545136297024
20200820  16:10:00,1.362126795731173
20200820  16:20:00,1.3628270193486174
20200820  16:30:00,1.361921795082077
20200820  16:40:00,1.3628607156591954
20200820  16:50:00,1.3636097712635304
20200820  17:00:00,1.3628982007041581
20200820  17:10:00,1.366394830050274
20200820  17:20:00,1.3661981875611604
20200820  17:30:00,1.3682503512479518
20200820  17:40:00,1.3686238742107963
20200820  17:50:00,1.3686614959672034
20200820  18:00:00,1.368010447990953
20200820  18:10:00,1.3685098947546177
20200820  18:20:00,1.3676923938151118
20200820  18:30:00,1.3680284617389629
20200820  18:40:00,1.3680788142809706
20200820  18:50:00,1.3667830704656108
20200820  19:00:00,1.3666530111986261
20200820  19:10:00,1.367111069082674
20200820  19:20:00,1.3669247648921279
20200820  19:30:00,1.366920984633755
20200820  19:40:00,1.3673073062073757
20200820  19:50:00,1.3669450747155545
20200820  20:00:00,1.367431401723489
20200820  20:10:00,1.3681629956586339
20200820  20:20:00,1.369176815519315
20200820  20:30:00,1.3695875968701707
20200820  20:40:00,1.3690229871769601
20200820  20:50:00,1.367222911154546
20200820  21:00:00,1.3697213615295813
20200820  21:10:00,1.368885223906827
20200820  21:20:00,1.3681519444300296
20200820  21:30:00,1.368513113792107
20200820  21:40:00,1.3697818992592234
20200820  21:50:00,1.368617505550326
20200821  15:30:00,1.363483021168143
20200821  15:40:00,1.367018692258659
20200821  15:50:00,1.3667913547506054
20200821  16:00:00,1.3630954216154099
20200821  16:10:00,1.3602933003657194
20200821  16:20:00,1.3559048519936427
20200821  16:30:00,1.358414541115575
20200821  16:40:00,1.355800408891847
20200821  16:50:00,1.3579720904338979
20200821  17:00:00,1.3558579071126033
20200821  17:10:00,1.3568536491346759
20200821  17:20:00,1.3581190005059298
20200821  17:30:00,1.3596592672450902
20200821  17:40:00,1.3603297078763756
20200821  17:50:00,1.3616350689767271
20200821  18:00:00,1.3630910574165112
20200821  18:10:00,1.3637397911706721
20200821  18:20:00,1.3626644858838792
20200821  18:30:00,1.3610212882495474
20200821  18:40:00,1.3607776948751613
20200821  18:50:00,1.358189994121035
20200821  19:00:00,1.3588860686453135
20200821  19:10:00,1.3593695451169387
20200821  19:20:00,1.3578036159076927
20200821  19:30:00,1.3592220339372385
20200821  19:40:00,1.3591151209473453
20200821  19:50:00,1.3595057344423196
20200821  20:00:00,1.359901904889337
20200821  20:10:00,1.3606003175520516
20200821  20:20:00,1.3606279815601825
20200821  20:30:00,1.361124695463184
20200821  20:40:00,1.3605257488023685
20200821  20:50:00,1.3604943620434369
20200821  21:00:00,1.3599978848267043
20200821  21:10:00,1.3601339810825066
20200821  21:20:00,1.3598127805755238
20200821  21:30:00,1.3594011555711734
20200821  21:40:00,1.3600306064020191
20200821  21:50:00,1.3616271044910957
20200824  15:30:00,1.3660053176281843
20200824  15:40:00,1.3672681791578791
20200824  15:50:00,1.3647051585848353
20200824  16:00:00,1.366483678970247
20200824  16:10:00,1.3682772488939374
20200824  16:20:00,1.3685914321987815
20200824  16:30:00,1.3652238932129557
20200824  16:40:00,1.363782302612949
20200824  16:50:00,1.3643905648887362
20200824  17:00:00,1.366370823683593
